from;to;energy-produced-Wh;has_image;is_first_with_image_that_day;is_last_with_image_that_day;atday
2024-04-04 08:10:00;2024-04-04 08:20:00;117.976333335042;True;False;False;True
2024-04-04 08:20:00;2024-04-04 08:30:00;131.2740000039339;True;False;False;True
2024-04-04 08:30:00;2024-04-04 08:40:00;162.4733333339294;True;False;False;True
2024-04-04 08:40:00;2024-04-04 08:50:00;204.0459999988477;True;False;False;True
2024-04-04 08:50:00;2024-04-04 09:00:00;245.6186666637659;True;False;False;True
2024-04-04 09:00:00;2024-04-04 09:10:00;483.295333335797;True;False;False;True
2024-04-04 09:10:00;2024-04-04 09:20:00;650.4029999996225;True;False;False;True
2024-04-04 09:20:00;2024-04-04 09:30:00;817.510666663448;True;False;False;True
2024-04-04 09:30:00;2024-04-04 09:40:00;337.73733333249885;True;False;False;True
2024-04-04 09:40:00;2024-04-04 09:50:00;373.5420000006755;True;False;False;True
2024-04-04 09:50:00;2024-04-04 10:00:00;409.34666666885215;True;False;False;True
2024-04-04 10:00:00;2024-04-04 10:10:00;642.9886666685343;True;False;False;True
2024-04-04 10:10:00;2024-04-04 10:20:00;851.5616666674614;True;False;False;True
2024-04-04 10:20:00;2024-04-04 10:30:00;1060.1346666663885;True;False;False;True
2024-04-04 10:30:00;2024-04-04 10:40:00;812.9220000008742;True;False;False;True
2024-04-04 10:40:00;2024-04-04 10:50:00;709.0656666656334;True;False;False;True
2024-04-04 10:50:00;2024-04-04 11:00:00;605.2093333303928;True;False;False;True
2024-04-04 11:00:00;2024-04-04 11:10:00;443.90000000099343;True;False;False;True
2024-04-04 11:10:00;2024-04-04 11:20:00;541.5869999999802;True;False;False;True
2024-04-04 11:20:00;2024-04-04 11:30:00;639.2739999989669;True;False;False;True
2024-04-04 11:30:00;2024-04-04 11:40:00;779.0206666688126;True;False;False;True
2024-04-04 11:40:00;2024-04-04 11:50:00;733.1620000004771;True;False;False;True
2024-04-04 11:50:00;2024-04-04 12:00:00;687.3033333321414;True;False;False;True
2024-04-04 12:00:00;2024-04-04 12:10:00;767.103333334128;True;False;False;True
2024-04-04 12:10:00;2024-04-04 12:20:00;914.6973333333927;True;False;False;True
2024-04-04 12:20:00;2024-04-04 12:30:00;1062.2913333326578;True;False;False;True
2024-04-04 12:30:00;2024-04-04 12:40:00;865.5373333344855;True;False;False;True
2024-04-04 12:40:00;2024-04-04 12:50:00;1241.258666666845;True;False;False;True
2024-04-04 12:50:00;2024-04-04 13:00:00;1616.9799999992051;True;False;False;True
2024-04-04 13:00:00;2024-04-04 13:10:00;2002.3133333325384;True;False;False;True
2024-04-04 13:10:00;2024-04-04 13:20:00;1706.6146666655936;True;False;False;True
2024-04-04 13:20:00;2024-04-04 13:30:00;1410.9159999986489;True;False;False;True
2024-04-04 13:30:00;2024-04-04 13:40:00;806.5046666661898;True;False;False;True
2024-04-04 13:40:00;2024-04-04 13:50:00;655.422333334883;True;False;False;True
2024-04-04 13:50:00;2024-04-04 14:00:00;504.3400000035763;True;False;False;True
2024-04-04 14:00:00;2024-04-04 14:10:00;684.3433333337307;True;False;False;True
2024-04-04 14:10:00;2024-04-04 14:20:00;783.2809999982517;True;False;False;True
2024-04-04 14:20:00;2024-04-04 14:30:00;882.2186666627725;True;False;False;True
2024-04-04 14:30:00;2024-04-04 14:40:00;777.635333334406;True;False;False;True
2024-04-04 14:40:00;2024-04-04 14:50:00;741.2520000015695;True;False;False;True
2024-04-04 14:50:00;2024-04-04 15:00:00;704.868666668733;True;False;False;True
2024-04-04 15:00:00;2024-04-04 15:10:00;574.6953333318233;True;False;False;True
2024-04-04 15:10:00;2024-04-04 15:20:00;516.6419999996821;True;False;False;True
2024-04-04 15:20:00;2024-04-04 15:30:00;458.5886666675409;True;False;False;True
2024-04-04 15:30:00;2024-04-04 15:40:00;264.19933333496255;True;False;False;True
2024-04-04 15:40:00;2024-04-04 15:50:00;371.5363333324592;True;False;False;True
2024-04-04 15:50:00;2024-04-04 16:00:00;478.87333332995576;True;False;False;True
2024-04-04 16:00:00;2024-04-04 16:10:00;609.2266666690509;True;False;False;True
2024-04-04 16:10:00;2024-04-04 16:20:00;749.0970000003775;True;False;False;True
2024-04-04 16:20:00;2024-04-04 16:30:00;888.9673333317041;True;False;False;True
2024-04-04 16:30:00;2024-04-04 16:40:00;592.1986666669449;True;False;False;True
2024-04-04 16:40:00;2024-04-04 16:50:00;527.0006666680177;True;False;False;True
2024-04-04 16:50:00;2024-04-04 17:00:00;461.80266666909057;True;False;False;True
2024-04-04 17:00:00;2024-04-04 17:10:00;460.1426666627328;True;False;False;True
2024-04-04 17:10:00;2024-04-04 17:20:00;364.2539999981721;True;False;False;True
2024-04-04 17:20:00;2024-04-04 17:30:00;268.36533333361143;True;False;False;True
2024-04-04 17:30:00;2024-04-04 17:40:00;216.60466667016348;True;False;False;True
2024-04-04 17:40:00;2024-04-04 17:50:00;208.17200000087425;False;False;False;True
2024-04-04 17:50:00;2024-04-04 18:00:00;199.73933333158493;True;False;False;True
2024-04-04 18:00:00;2024-04-04 18:10:00;156.80333333214122;True;False;False;True
2024-04-04 18:10:00;2024-04-04 18:20:00;126.51033333192268;True;False;False;True
2024-04-04 18:20:00;2024-04-04 18:30:00;96.21733333170414;True;False;False;True
2024-04-04 18:30:00;2024-04-04 18:40:00;65.30666666726272;True;False;False;True
2024-04-04 18:40:00;2024-04-04 18:50:00;62.12266666690509;True;False;False;True
2024-04-04 18:50:00;2024-04-04 19:00:00;58.938666666547455;True;False;False;True
2024-04-04 19:00:00;2024-04-04 19:10:00;13.616000001629194;True;False;False;True
2024-04-04 19:10:00;2024-04-04 19:20:00;6.808000000814597;True;False;False;True
2024-04-04 19:20:00;2024-04-04 19:30:00;0.0;True;False;True;True
2024-04-04 19:30:00;2024-04-04 19:40:00;0.0;False;False;False;False
2024-04-04 19:40:00;2024-04-04 19:50:00;0.0;False;False;False;False
2024-04-04 19:50:00;2024-04-04 20:00:00;0.0;False;False;False;False
2024-04-04 20:00:00;2024-04-04 20:10:00;0.0;False;False;False;False
2024-04-04 20:10:00;2024-04-04 20:20:00;0.0;False;False;False;False
2024-04-04 20:20:00;2024-04-04 20:30:00;0.0;False;False;False;False
2024-04-04 20:30:00;2024-04-04 20:40:00;0.0;False;False;False;False
2024-04-04 20:40:00;2024-04-04 20:50:00;0.0;False;False;False;False
2024-04-04 20:50:00;2024-04-04 21:00:00;0.0;False;False;False;False
2024-04-04 21:00:00;2024-04-04 21:10:00;0.0;False;False;False;False
2024-04-04 21:10:00;2024-04-04 21:20:00;0.0;False;False;False;False
2024-04-04 21:20:00;2024-04-04 21:30:00;0.0;False;False;False;False
2024-04-04 21:30:00;2024-04-04 21:40:00;0.0;False;False;False;False
2024-04-04 21:40:00;2024-04-04 21:50:00;0.0;False;False;False;False
2024-04-04 21:50:00;2024-04-04 22:00:00;0.0;False;False;False;False
2024-04-04 22:00:00;2024-04-04 22:10:00;0.0;False;False;False;False
2024-04-04 22:10:00;2024-04-04 22:20:00;0.0;False;False;False;False
2024-04-04 22:20:00;2024-04-04 22:30:00;0.0;False;False;False;False
2024-04-04 22:30:00;2024-04-04 22:40:00;0.0;False;False;False;False
2024-04-04 22:40:00;2024-04-04 22:50:00;0.0;False;False;False;False
2024-04-04 22:50:00;2024-04-04 23:00:00;0.0;False;False;False;False
2024-04-04 23:00:00;2024-04-04 23:10:00;0.0;False;False;False;False
2024-04-04 23:10:00;2024-04-04 23:20:00;0.0;False;False;False;False
2024-04-04 23:20:00;2024-04-04 23:30:00;0.0;False;False;False;False
2024-04-04 23:30:00;2024-04-04 23:40:00;0.0;False;False;False;False
2024-04-04 23:40:00;2024-04-04 23:50:00;0.0;False;False;False;False
2024-04-04 23:50:00;2024-04-05 00:00:00;0.0;False;False;False;False
2024-04-05 00:00:00;2024-04-05 00:10:00;0.0;False;False;False;False
2024-04-05 00:10:00;2024-04-05 00:20:00;0.0;False;False;False;False
2024-04-05 00:20:00;2024-04-05 00:30:00;0.0;False;False;False;False
2024-04-05 00:30:00;2024-04-05 00:40:00;0.0;False;False;False;False
2024-04-05 00:40:00;2024-04-05 00:50:00;0.0;False;False;False;False
2024-04-05 00:50:00;2024-04-05 01:00:00;0.0;False;False;False;False
2024-04-05 01:00:00;2024-04-05 01:10:00;0.0;False;False;False;False
2024-04-05 01:10:00;2024-04-05 01:20:00;0.0;False;False;False;False
2024-04-05 01:20:00;2024-04-05 01:30:00;0.0;False;False;False;False
2024-04-05 01:30:00;2024-04-05 01:40:00;0.0;False;False;False;False
2024-04-05 01:40:00;2024-04-05 01:50:00;0.0;False;False;False;False
2024-04-05 01:50:00;2024-04-05 02:00:00;0.0;False;False;False;False
2024-04-05 02:00:00;2024-04-05 02:10:00;0.0;False;False;False;False
2024-04-05 02:10:00;2024-04-05 02:20:00;0.0;False;False;False;False
2024-04-05 02:20:00;2024-04-05 02:30:00;0.0;False;False;False;False
2024-04-05 02:30:00;2024-04-05 02:40:00;0.0;False;False;False;False
2024-04-05 02:40:00;2024-04-05 02:50:00;0.0;False;False;False;False
2024-04-05 02:50:00;2024-04-05 03:00:00;0.0;False;False;False;False
2024-04-05 03:00:00;2024-04-05 03:10:00;0.0;False;False;False;False
2024-04-05 03:10:00;2024-04-05 03:20:00;0.0;False;False;False;False
2024-04-05 03:20:00;2024-04-05 03:30:00;0.0;False;False;False;False
2024-04-05 03:30:00;2024-04-05 03:40:00;0.0;False;False;False;False
2024-04-05 03:40:00;2024-04-05 03:50:00;0.0;False;False;False;False
2024-04-05 03:50:00;2024-04-05 04:00:00;0.0;False;False;False;False
2024-04-05 04:00:00;2024-04-05 04:10:00;0.0;False;False;False;False
2024-04-05 04:10:00;2024-04-05 04:20:00;0.0;False;False;False;False
2024-04-05 04:20:00;2024-04-05 04:30:00;0.0;False;False;False;False
2024-04-05 04:30:00;2024-04-05 04:40:00;0.0;False;False;False;False
2024-04-05 04:40:00;2024-04-05 04:50:00;0.0;False;False;False;False
2024-04-05 04:50:00;2024-04-05 05:00:00;0.0;False;False;False;False
2024-04-05 05:00:00;2024-04-05 05:10:00;0.0;False;False;False;False
2024-04-05 05:10:00;2024-04-05 05:20:00;0.0;False;False;False;False
2024-04-05 05:20:00;2024-04-05 05:30:00;0.0;False;False;False;False
2024-04-05 05:30:00;2024-04-05 05:40:00;0.0;False;False;False;False
2024-04-05 05:40:00;2024-04-05 05:50:00;0.0;False;False;False;False
2024-04-05 05:50:00;2024-04-05 06:00:00;0.0;False;False;False;False
2024-04-05 06:00:00;2024-04-05 06:10:00;0.0;False;False;False;False
2024-04-05 06:10:00;2024-04-05 06:20:00;0.0;False;False;False;False
2024-04-05 06:20:00;2024-04-05 06:30:00;0.0;False;False;False;False
2024-04-05 06:30:00;2024-04-05 06:40:00;0.0;False;False;False;False
2024-04-05 06:40:00;2024-04-05 06:50:00;0.0;False;False;False;False
2024-04-05 06:50:00;2024-04-05 07:00:00;0.0;True;True;False;True
2024-04-05 07:00:00;2024-04-05 07:10:00;1.1459999978542328;True;False;False;True
2024-04-05 07:10:00;2024-04-05 07:20:00;9.659999998907248;True;False;False;True
2024-04-05 07:20:00;2024-04-05 07:30:00;18.173999999960262;True;False;False;True
2024-04-05 07:30:00;2024-04-05 07:40:00;35.90800000230471;True;False;False;True
2024-04-05 07:40:00;2024-04-05 07:50:00;61.80900000035763;True;False;False;True
2024-04-05 07:50:00;2024-04-05 08:00:00;87.70999999841054;True;False;False;True
2024-04-05 08:00:00;2024-04-05 08:10:00;138.02866667012373;True;False;False;True
2024-04-05 08:10:00;2024-04-05 08:20:00;139.33566666642827;True;False;False;True
2024-04-05 08:20:00;2024-04-05 08:30:00;140.64266666273278;True;False;False;True
2024-04-05 08:30:00;2024-04-05 08:40:00;144.6806666702032;True;False;False;True
2024-04-05 08:40:00;2024-04-05 08:50:00;181.70166666805744;True;False;False;True
2024-04-05 08:50:00;2024-04-05 09:00:00;218.72266666591167;True;False;False;True
2024-04-05 09:00:00;2024-04-05 09:10:00;477.5886666675409;True;False;False;True
2024-04-05 09:10:00;2024-04-05 09:20:00;616.1213333333532;True;False;False;True
2024-04-05 09:20:00;2024-04-05 09:30:00;754.6539999991655;True;False;False;True
2024-04-05 09:30:00;2024-04-05 09:40:00;846.7066666682562;True;False;False;True
2024-04-05 09:40:00;2024-04-05 09:50:00;894.0829999993246;True;False;False;True
2024-04-05 09:50:00;2024-04-05 10:00:00;941.4593333303928;True;False;False;True
2024-04-05 10:00:00;2024-04-05 10:10:00;1308.6500000009933;True;False;False;True
2024-04-05 10:10:00;2024-04-05 10:20:00;1394.443666666746;True;False;False;True
2024-04-05 10:20:00;2024-04-05 10:30:00;1480.2373333324988;True;False;True;True
2024-04-05 10:30:00;2024-04-05 10:40:00;1577.6693333337707;False;False;False;False
2024-04-05 10:40:00;2024-04-05 10:50:00;1596.443000001212;False;False;False;False
2024-04-05 10:50:00;2024-04-05 11:00:00;1615.2166666686533;False;False;False;False
2024-04-05 11:00:00;2024-04-05 11:10:00;1647.323333332936;False;False;False;False
2024-04-05 11:10:00;2024-04-05 11:20:00;1738.145666666329;False;False;False;False
2024-04-05 11:20:00;2024-04-05 11:30:00;1828.9679999997215;False;False;False;False
2024-04-05 11:30:00;2024-04-05 11:40:00;1886.7873333344855;False;False;False;False
2024-04-05 11:40:00;2024-04-05 11:50:00;1930.396666665872;False;False;False;False
2024-04-05 11:50:00;2024-04-05 12:00:00;1974.0059999972584;False;False;False;False
2024-04-05 12:00:00;2024-04-05 12:10:00;1659.547999997934;False;False;False;False
2024-04-05 12:10:00;2024-04-05 12:20:00;1865.1689999997616;False;False;False;False
2024-04-05 12:20:00;2024-04-05 12:30:00;2070.7900000015893;False;False;False;False
2024-04-05 12:30:00;2024-04-05 12:40:00;1917.5320000002775;False;False;False;False
2024-04-05 12:40:00;2024-04-05 12:50:00;1968.813000001013;False;False;False;False
2024-04-05 12:50:00;2024-04-05 13:00:00;2020.0940000017483;False;False;False;False
2024-04-05 13:00:00;2024-04-05 13:10:00;1987.444000000755;False;False;False;False
2024-04-05 13:10:00;2024-04-05 13:20:00;1963.6726666664083;False;False;False;False
2024-04-05 13:20:00;2024-04-05 13:30:00;1939.9013333320615;False;False;False;False
2024-04-05 13:30:00;2024-04-05 13:40:00;1795.3593333313866;False;False;False;False
2024-04-05 13:40:00;2024-04-05 13:50:00;1928.7096666668851;False;False;False;False
2024-04-05 13:50:00;2024-04-05 14:00:00;2062.060000002384;False;False;False;False
2024-04-05 14:00:00;2024-04-05 14:10:00;1948.4619999974968;False;False;False;False
2024-04-05 14:10:00;2024-04-05 14:20:00;1775.631666665276;False;False;False;False
2024-04-05 14:20:00;2024-04-05 14:30:00;1602.8013333330553;False;False;False;False
2024-04-05 14:30:00;2024-04-05 14:40:00;1826.2340000023444;False;False;False;False
2024-04-05 14:40:00;2024-04-05 14:50:00;1948.675666667521;False;False;False;False
2024-04-05 14:50:00;2024-04-05 15:00:00;2071.1173333326974;False;False;False;False
2024-04-05 15:00:00;2024-04-05 15:10:00;2127.9220000008745;False;False;False;False
2024-04-05 15:10:00;2024-04-05 15:20:00;1880.4603333324196;False;False;False;False
2024-04-05 15:20:00;2024-04-05 15:30:00;1632.9986666639645;False;False;False;False
2024-04-05 15:30:00;2024-04-05 15:40:00;1932.182000001272;False;False;False;False
2024-04-05 15:40:00;2024-04-05 15:50:00;1799.2426666667066;False;False;False;False
2024-04-05 15:50:00;2024-04-05 16:00:00;1666.3033333321412;False;False;False;False
2024-04-05 16:00:00;2024-04-05 16:10:00;1445.318666666746;False;False;False;False
2024-04-05 16:10:00;2024-04-05 16:20:00;1542.04633333534;False;False;False;False
2024-04-05 16:20:00;2024-04-05 16:30:00;1638.774000003934;False;False;False;False
2024-04-05 16:30:00;2024-04-05 16:40:00;1304.7579999963443;False;False;False;False
2024-04-05 16:40:00;2024-04-05 16:50:00;1281.74166666468;False;False;False;False
2024-04-05 16:50:00;2024-04-05 17:00:00;1258.7253333330154;False;False;False;False
2024-04-05 17:00:00;2024-04-05 17:10:00;735.6713333328565;False;False;False;False
2024-04-05 17:10:00;2024-04-05 17:20:00;552.7876666684946;False;False;False;False
2024-04-05 17:20:00;2024-04-05 17:30:00;369.90400000413257;False;False;False;False
2024-04-05 17:30:00;2024-04-05 17:40:00;331.704666664203;False;False;False;False
2024-04-05 17:40:00;2024-04-05 17:50:00;301.0703333318233;False;False;False;False
2024-04-05 17:50:00;2024-04-05 18:00:00;270.4359999994437;False;False;False;False
2024-04-05 18:00:00;2024-04-05 18:10:00;301.63199999928474;False;False;False;False
2024-04-05 18:10:00;2024-04-05 18:20:00;326.2626666675011;False;False;False;False
2024-04-05 18:20:00;2024-04-05 18:30:00;350.8933333357175;False;False;False;False
2024-04-05 18:30:00;2024-04-05 18:40:00;132.0439999997616;False;False;False;False
2024-04-05 18:40:00;2024-04-05 18:50:00;132.70299999912584;False;False;False;False
2024-04-05 18:50:00;2024-04-05 19:00:00;133.36199999849003;False;False;False;False
2024-04-05 19:00:00;2024-04-05 19:10:00;88.42066666980584;False;False;False;False
2024-04-05 19:10:00;2024-04-05 19:20:00;68.04633333285649;False;False;False;False
2024-04-05 19:20:00;2024-04-05 19:30:00;47.67199999590715;False;False;False;False
2024-04-05 19:30:00;2024-04-05 19:40:00;8.342666670680046;False;False;False;False
2024-04-05 19:40:00;2024-04-05 19:50:00;4.171333335340023;False;False;False;False
2024-04-05 19:50:00;2024-04-05 20:00:00;0.0;False;False;False;False
2024-04-05 20:00:00;2024-04-05 20:10:00;0.0;False;False;False;False
2024-04-05 20:10:00;2024-04-05 20:20:00;0.0;False;False;False;False
2024-04-05 20:20:00;2024-04-05 20:30:00;0.0;False;False;False;False
2024-04-05 20:30:00;2024-04-05 20:40:00;0.0;False;False;False;False
2024-04-05 20:40:00;2024-04-05 20:50:00;0.0;False;False;False;False
2024-04-05 20:50:00;2024-04-05 21:00:00;0.0;False;False;False;False
2024-04-05 21:00:00;2024-04-05 21:10:00;0.0;False;False;False;False
2024-04-05 21:10:00;2024-04-05 21:20:00;0.0;False;False;False;False
2024-04-05 21:20:00;2024-04-05 21:30:00;0.0;False;False;False;False
2024-04-05 21:30:00;2024-04-05 21:40:00;0.0;False;False;False;False
2024-04-05 21:40:00;2024-04-05 21:50:00;0.0;False;False;False;False
2024-04-05 21:50:00;2024-04-05 22:00:00;0.0;False;False;False;False
2024-04-05 22:00:00;2024-04-05 22:10:00;0.0;False;False;False;False
2024-04-05 22:10:00;2024-04-05 22:20:00;0.0;False;False;False;False
2024-04-05 22:20:00;2024-04-05 22:30:00;0.0;False;False;False;False
2024-04-05 22:30:00;2024-04-05 22:40:00;0.0;False;False;False;False
2024-04-05 22:40:00;2024-04-05 22:50:00;0.0;False;False;False;False
2024-04-05 22:50:00;2024-04-05 23:00:00;0.0;False;False;False;False
2024-04-05 23:00:00;2024-04-05 23:10:00;0.0;False;False;False;False
2024-04-05 23:10:00;2024-04-05 23:20:00;0.0;False;False;False;False
2024-04-05 23:20:00;2024-04-05 23:30:00;0.0;False;False;False;False
2024-04-05 23:30:00;2024-04-05 23:40:00;0.0;False;False;False;False
2024-04-05 23:40:00;2024-04-05 23:50:00;0.0;False;False;False;False
2024-04-05 23:50:00;2024-04-06 00:00:00;0.0;False;False;False;False
2024-04-06 00:00:00;2024-04-06 00:10:00;0.0;False;False;False;False
2024-04-06 00:10:00;2024-04-06 00:20:00;0.0;False;False;False;False
2024-04-06 00:20:00;2024-04-06 00:30:00;0.0;False;False;False;False
2024-04-06 00:30:00;2024-04-06 00:40:00;0.0;False;False;False;False
2024-04-06 00:40:00;2024-04-06 00:50:00;0.0;False;False;False;False
2024-04-06 00:50:00;2024-04-06 01:00:00;0.0;False;False;False;False
2024-04-06 01:00:00;2024-04-06 01:10:00;0.0;False;False;False;False
2024-04-06 01:10:00;2024-04-06 01:20:00;0.0;False;False;False;False
2024-04-06 01:20:00;2024-04-06 01:30:00;0.0;False;False;False;False
2024-04-06 01:30:00;2024-04-06 01:40:00;0.0;False;False;False;False
2024-04-06 01:40:00;2024-04-06 01:50:00;0.0;False;False;False;False
2024-04-06 01:50:00;2024-04-06 02:00:00;0.0;False;False;False;False
2024-04-06 02:00:00;2024-04-06 02:10:00;0.0;False;False;False;False
2024-04-06 02:10:00;2024-04-06 02:20:00;0.0;False;False;False;False
2024-04-06 02:20:00;2024-04-06 02:30:00;0.0;False;False;False;False
2024-04-06 02:30:00;2024-04-06 02:40:00;0.0;False;False;False;False
2024-04-06 02:40:00;2024-04-06 02:50:00;0.0;False;False;False;False
2024-04-06 02:50:00;2024-04-06 03:00:00;0.0;False;False;False;False
2024-04-06 03:00:00;2024-04-06 03:10:00;0.0;False;False;False;False
2024-04-06 03:10:00;2024-04-06 03:20:00;0.0;False;False;False;False
2024-04-06 03:20:00;2024-04-06 03:30:00;0.0;False;False;False;False
2024-04-06 03:30:00;2024-04-06 03:40:00;0.0;False;False;False;False
2024-04-06 03:40:00;2024-04-06 03:50:00;0.0;False;False;False;False
2024-04-06 03:50:00;2024-04-06 04:00:00;0.0;False;False;False;False
2024-04-06 04:00:00;2024-04-06 04:10:00;0.0;False;False;False;False
2024-04-06 04:10:00;2024-04-06 04:20:00;0.0;False;False;False;False
2024-04-06 04:20:00;2024-04-06 04:30:00;0.0;False;False;False;False
2024-04-06 04:30:00;2024-04-06 04:40:00;0.0;False;False;False;False
2024-04-06 04:40:00;2024-04-06 04:50:00;0.0;False;False;False;False
2024-04-06 04:50:00;2024-04-06 05:00:00;0.0;False;False;False;False
2024-04-06 05:00:00;2024-04-06 05:10:00;0.0;False;False;False;False
2024-04-06 05:10:00;2024-04-06 05:20:00;0.0;False;False;False;False
2024-04-06 05:20:00;2024-04-06 05:30:00;0.0;False;False;False;False
2024-04-06 05:30:00;2024-04-06 05:40:00;0.0;False;False;False;False
2024-04-06 05:40:00;2024-04-06 05:50:00;0.0;False;False;False;False
2024-04-06 05:50:00;2024-04-06 06:00:00;0.0;False;False;False;False
2024-04-06 06:00:00;2024-04-06 06:10:00;0.0;False;False;False;False
2024-04-06 06:10:00;2024-04-06 06:20:00;0.0;False;False;False;False
2024-04-06 06:20:00;2024-04-06 06:30:00;0.0;False;False;False;False
2024-04-06 06:30:00;2024-04-06 06:40:00;0.0;False;False;False;False
2024-04-06 06:40:00;2024-04-06 06:50:00;0.0;False;False;False;False
2024-04-06 06:50:00;2024-04-06 07:00:00;0.0;False;False;False;False
2024-04-06 07:00:00;2024-04-06 07:10:00;0.1080000003178914;False;False;False;False
2024-04-06 07:10:00;2024-04-06 07:20:00;5.904333333174388;False;False;False;False
2024-04-06 07:20:00;2024-04-06 07:30:00;11.700666666030884;False;False;False;False
2024-04-06 07:30:00;2024-04-06 07:40:00;27.33333333333333;False;False;False;False
2024-04-06 07:40:00;2024-04-06 07:50:00;44.88133333375057;False;False;False;False
2024-04-06 07:50:00;2024-04-06 08:00:00;62.4293333341678;False;False;False;False
2024-04-06 08:00:00;2024-04-06 08:10:00;126.64666666587192;False;False;False;False
2024-04-06 08:10:00;2024-04-06 08:20:00;137.48733333249888;False;False;False;False
2024-04-06 08:20:00;2024-04-06 08:30:00;148.3279999991258;False;False;False;False
2024-04-06 08:30:00;2024-04-06 08:40:00;140.32466666400433;False;False;False;False
2024-04-06 08:40:00;2024-04-06 08:50:00;140.43799999852976;False;False;False;False
2024-04-06 08:50:00;2024-04-06 09:00:00;140.5513333330552;False;False;False;False
2024-04-06 09:00:00;2024-04-06 09:10:00;450.6033333341281;False;False;False;False
2024-04-06 09:10:00;2024-04-06 09:20:00;700.4200000017881;False;False;False;False
2024-04-06 09:20:00;2024-04-06 09:30:00;950.2366666694484;False;False;False;False
2024-04-06 09:30:00;2024-04-06 09:40:00;1094.4693333307905;False;False;False;False
2024-04-06 09:40:00;2024-04-06 09:50:00;1118.806999998788;False;False;False;False
2024-04-06 09:50:00;2024-04-06 10:00:00;1143.144666666786;False;False;False;False
2024-04-06 10:00:00;2024-04-06 10:10:00;1156.0593333343663;False;False;False;False
2024-04-06 10:10:00;2024-04-06 10:20:00;1229.5423333346844;False;False;False;False
2024-04-06 10:20:00;2024-04-06 10:30:00;1303.0253333350024;False;False;False;False
2024-04-06 10:30:00;2024-04-06 10:40:00;1369.751999999086;False;False;False;False
2024-04-06 10:40:00;2024-04-06 10:50:00;1413.1976666649184;False;False;False;False
2024-04-06 10:50:00;2024-04-06 11:00:00;1456.6433333307505;False;False;False;False
2024-04-06 11:00:00;2024-04-06 11:10:00;1558.6739999999602;False;False;False;False
2024-04-06 11:10:00;2024-04-06 11:20:00;1705.7220000003774;False;False;False;False
2024-04-06 11:20:00;2024-04-06 11:30:00;1852.7700000007949;False;False;False;False
2024-04-06 11:30:00;2024-04-06 11:40:00;2014.6800000021856;False;False;False;False
2024-04-06 11:40:00;2024-04-06 11:50:00;2057.480000001689;False;False;False;False
2024-04-06 11:50:00;2024-04-06 12:00:00;2100.280000001192;False;False;False;False
2024-04-06 12:00:00;2024-04-06 12:10:00;2098.437999998529;False;False;False;False
2024-04-06 12:10:00;2024-04-06 12:20:00;2135.9566666657724;False;False;False;False
2024-04-06 12:20:00;2024-04-06 12:30:00;2173.4753333330154;False;False;False;False
2024-04-06 12:30:00;2024-04-06 12:40:00;2060.653333331148;False;False;False;False
2024-04-06 12:40:00;2024-04-06 12:50:00;2056.685666665435;False;False;False;False
2024-04-06 12:50:00;2024-04-06 13:00:00;2052.717999999722;False;False;False;False
2024-04-06 13:00:00;2024-04-06 13:10:00;2035.3353333373868;False;False;False;False
2024-04-06 13:10:00;2024-04-06 13:20:00;1828.290333333115;False;False;False;False
2024-04-06 13:20:00;2024-04-06 13:30:00;1621.2453333288431;False;False;False;False
2024-04-06 13:30:00;2024-04-06 13:40:00;1777.657333334287;False;False;False;False
2024-04-06 13:40:00;2024-04-06 13:50:00;1897.890000000596;False;False;False;False
2024-04-06 13:50:00;2024-04-06 14:00:00;2018.1226666669047;False;False;False;False
2024-04-06 14:00:00;2024-04-06 14:10:00;2054.742000003656;False;False;False;False
2024-04-06 14:10:00;2024-04-06 14:20:00;1755.7756666665275;False;False;False;False
2024-04-06 14:20:00;2024-04-06 14:30:00;1456.8093333293994;False;False;False;False
2024-04-06 14:30:00;2024-04-06 14:40:00;1879.0573333352804;False;False;False;False
2024-04-06 14:40:00;2024-04-06 14:50:00;1968.8033333346248;False;False;False;False
2024-04-06 14:50:00;2024-04-06 15:00:00;2058.549333333969;False;False;False;False
2024-04-06 15:00:00;2024-04-06 15:10:00;2100.216000000636;False;False;False;False
2024-04-06 15:10:00;2024-04-06 15:20:00;2058.2019999995828;False;False;False;False
2024-04-06 15:20:00;2024-04-06 15:30:00;2016.1879999985292;False;False;False;False
2024-04-06 15:30:00;2024-04-06 15:40:00;1930.6653333306317;False;False;False;False
2024-04-06 15:40:00;2024-04-06 15:50:00;1710.386333333949;False;False;False;False
2024-04-06 15:50:00;2024-04-06 16:00:00;1490.1073333372672;False;False;False;False
2024-04-06 16:00:00;2024-04-06 16:10:00;1924.2146666646008;False;False;False;False
2024-04-06 16:10:00;2024-04-06 16:20:00;1876.5109999999404;False;False;False;False
2024-04-06 16:20:00;2024-04-06 16:30:00;1828.8073333352804;False;False;False;False
2024-04-06 16:30:00;2024-04-06 16:40:00;1551.8466666638851;False;False;False;False
2024-04-06 16:40:00;2024-04-06 16:50:00;1493.0133333330357;False;False;False;False
2024-04-06 16:50:00;2024-04-06 17:00:00;1434.1800000021856;False;False;False;False
2024-04-06 17:00:00;2024-04-06 17:10:00;1232.823333332936;False;False;False;False
2024-04-06 17:10:00;2024-04-06 17:20:00;1184.1976666674018;False;False;False;False
